Pss 1:1	ΕΒΟΗΣΑ πρὸς Κύριον ἐν τῷ θλίβεσθαί με εἰς τέλος, πρὸς τὸν θεὸν ἐν τῷ ἐπιθέσθαι ἁμαρτωλούς.
Pss 8:13	ἐπατοῦσαν τὸ θυσιαστήριον Κυρίου ἀπὸ πάσης ἀκαθαρσίας ⸂⸆⸃ καὶ ἐν ἀφέδρῳ αἵματος ἐμίαναν τὰς θυσίας, ὡς κρέα βέβηλα·
Pss 8:14	οὐ παρέλειπον ἁμαρτίαν ἣν οὐκ ἐποίησαν ὑπὲρ τὰ ἔθνη.
Pss 8:15	διὰ τοῦτο ἐκέρασεν αὐτοῖς ὁ θεὸς πνεῦμα πλανήσεως, ἐπότισεν αὐτοὺς ποτήριον οἴνου ἀκράτου εἰς μέθην.
Pss 8:16	ἤγαγεν τὸν ἀπ᾽ ἐσχάτου τῆς γῆς, τὸν παίοντα κραταιῶς,
Pss 8:17	ἔκρινεν τὸν πόλεμον ἐπὶ Ἰερουσαλὴμ καὶ τὴν γῆν αὐτῆς.
Pss 8:18	ἠπάντησαν αὐτῷ οἱ ἄρχοντες τῆς γῆς μετὰ χαρᾶς, εἶπαν αὐτῷ Ἐπευκτὴ ἡ ὁδός σου· δεῦτε εἰσέλθατε μετ᾽ εἰρήνης.
Pss 8:19	ὡμάλισαν ὁδοὺς τραχείας ἀπὸ εἰσόδου αὐτοῦ, ἤνοιξαν πύλας ἐπὶ Ἰερουσαλήμ, ἐστεφάνωσαν τείχη αὐτῆς.
Pss 8:20	εἰσῆλθεν ὡς πατὴρ εἰς οἶκον υἱῶν αὐτοῦ μετ᾽ εἰρήνης, ἔστησεν τοὺς πόδας αὐτοῦ μετὰ ἀσφαλείας πολλῆς.
Pss 8:21	κατελάβετο τὰς πυργοβάρεις αὐτῆς καὶ τὸ τεῖχος Ἰερουσαλήμ,
Pss 8:22	ὅτι ὁ θεὸς ἤγαγεν αὐτὸν μετὰ ἀσφαλείας ἐν τῇ πλανήσει αὐτῶν.
Pss 8:23	ἀπώλεσεν ἄρχοντας αὐτῶν καὶ πᾶν σοφὸν ἐν βουλῇ, ἐξέχεεν τὸ αἷμα τῶν οἰκούντων Ἰερουσαλὴμ ὡς ὕδωρ ἀκαθαρσίας.
Pss 8:24	ἀπήγαγεν τοὺς υἱοὺς καὶ τὰς θυγατέρας αὐτῶν, ἃ ἐγέννησαν ἐν βεβηλώσει.
Pss 8:25	ἐποίησαν κατὰ τὰς ἀκαθαρσίας αὐτῶν, καθὼς οἱ πατέρες αὐτῶν·
Pss 8:26	ἐμίανεν Ἰερουσαλὴμ καὶ τὰ ἡγιασμένα τῷ ὀνόματι τοῦ θεοῦ.
Pss 8:27	ἐδικαιώθη ὁ θεὸς ἐν τοῖς κρίμασιν αὐτοῦ ἐν τοῖς ἔθνεσι τῆς γῆς,
Pss 8:28	καὶ οἱ ὃσιοι τοῦ θεοῦ ὡς ἀρνία ἐν ἀκακίᾳ ἐν μέσῳ αὐτῶν.
Pss 8:29	αἰνετὸς Κύριος ὁ κρίνων πᾶσαν τὴν γῆν ἐν δικαιοσύνῃ αὐτοῦ.
Pss 8:30	ἰδοὺ δή, ὁ θεός, ἔδειξας ἡμῖν τὸ κρίμα σου ἐν τῇ δικαιοσύνῃ σου,
Pss 8:31	εἴδοσαν οἱ ὀφθαλμοὶ ἡμῶν τὰ κρίματά σου, ὁ θεός. ἐδικαιώσαμεν τὸ ὄνομά σου τὸ ἔντιμον εἰς αἰῶνας,
Pss 8:32	ὅτι σὺ ὁ θεὸς τῆς δικαιοσύνης, κρίνων τὸν Ἰσραὴλ ἐν παιδείᾳ.
Pss 8:33	ἐπίστρεψον, ὁ θεός, τὸ ἔλεός σου ἐφ᾽ ἡμᾶς καὶ οἰκτείρησον ἡμᾶς·
Pss 8:34	συνάγαγε τὴν διασπορὰν Ἰσραὴλ μετὰ ἐλέους καὶ χρηστότητος.
Pss 8:35	ὅτι πίστις σου μεθ᾽ ἡμῶν, καὶ ἡμεῖς ἐσκληρύναμεν τράχηλον ἡμῶν, καὶ σὺ παιδευτὴς ἡμῶν εἶ.
Pss 8:36	μὴ ὑπερίδῃς ἡμᾶς, ὁ θεὸς ἡμῶν, ἵνα μὴ καταπίωσιν ἡμᾶς ἔθνη, ὡς μὴ ὄντος λυτρουμένου.
Pss 8:37	καὶ σὺ ὁ θεὸς ἡμῶν ἀπ᾽ ἀρχῆς, καὶ ἐπὶ σὲ ἡ ἐλπὶς ἡμῶν, Κύριε·
Pss 8:38	καὶ ἡμεῖς οὐκ ἀφεξόμεθά σου, ὅτι χρηστὰ τὰ κρίματά σου εἰς ἡμᾶς.
Pss 8:39	ἡμῖν καὶ τοῖς τέκνοις ἡμῶν ἡ εὐδοκία εἰς τὸν αἰῶνα· Κύριε σωτὴρ ἡμῶν, οὐ σαλευθησόμεθα ἔτι τὸν αἰῶνα χρόνον.
Pss 8:40	αἰνετὸς Κύριος ἐν τοῖς κρίμασιν αὐτοῦ ἐν στόματι ὁσίων, καὶ εὐλογημένος Ἰσραὴλ ὑπὸ Κυρίου εἰς τὸν αἰῶνα.
Pss 9:1	Τῷ Σαλωμών· εἰς ἔλεγχον. Ἐν τῷ ἀπαχθῆναι Ἰσραὴλ ἐν ἀποικεσίᾳ εἰς γῆν ἀλλοτρίαν, ἐν τῷ ἀποστῆναι αὐτοὺς ἀπὸ Κυρίου τοῦ λυτρωσαμένου αὐτούς,
Pss 9:2	ἀπερίφησαν ἀπὸ κληρονομίας ἧς ἔδωκεν αὐτοῖς Κύριος· ἐν παντὶ ἔθνει ἡ διασπορὰ τοῦ Ἰσραὴλ κατὰ τὸ ῥῆμα τοῦ θεοῦ·
Pss 9:3	ἵνα δικαιωθῇς, ὁ θεός, ἐν τῇ δικαιοσύνῃ σου ἐν ταῖς ἀνομίαις ἡμῶν·
Pss 9:4	ὅτι σὺ κριτὴς δίκαιος ἐπὶ πάντας τοὺς λαοὺς τῆς γῆς.
Pss 9:5	οὐ γὰρ κρυβήσεται ἀπὸ τῆς γνώσεώς σου πᾶς ποιῶν ἄδικα,
Pss 9:6	καὶ αἱ δικαιοσύναι τῶν ὁσίων σου ἐνώπιόν σου, Κύριε· καὶ ποῦ κρυβήσεται ἄνθρωπος ἀπὸ τῆς γνώσεώς σου, ὁ θεός;
Pss 9:7	τὰ ἔργα ἡμῶν ἐν ἐκλογῇ καὶ ἐξουσίᾳ τῆς ψυχῆς ἡμῶν, τοῦ ποιῆσαι δικαιοσύνην καὶ ἀδικίαν ἔργοις χειρῶν ἡμῶν.
Pss 9:8	καὶ ἐν τῇ δικαιοσύνῃ σου ἐπισκέπτῃ υἱοὺς ἀνθρώπων·
Pss 9:9	ὁ ποιῶν δικαιοσύνην θησαυρίζει ζωὴν αὑτῷ παρὰ Κυρίῳ, καὶ ὁ ποιῶν ἀδικίαν αὐτὸς αἴτιος τῆς ψυχῆς ἐν ἀπωλείᾳ.
Pss 9:10	τὰ γὰρ κρίματα Κυρίου ἐν δικαιοσύνῃ κατ᾽ ἄνδρα καὶ οἶκον.
Pss 9:11	τίνι χρηστεύσῃ, ὁ θεός, εἰ μὴ τοῖς ἐπικαλουμένοις τὸν κύριον;
Pss 9:12	καθαρίσει ἐν ἁμαρτίαις ψυχὴν ἐν ἐξομολογήσει, ἐν ἐξαγορίαις.
Pss 9:13	ὅτι αἰσχύνη ἡμῖν καὶ τοῖς προσώποις ἡμῶν περὶ ἁπάντων·
Pss 9:14	καὶ τίνι ἀφήσει ἁμαρτίας, εἰ μὴ τοῖς ἡμαρτηκόσι;
Pss 9:15	δικαίους εὐλογήσεις, καὶ οὐκ εὐθυνεῖς περὶ ὧν ἡμάρτοσαν, καὶ ἡ χρηστότης σου περὶ ἁμαρτάνοντας ἐν μεταμελείᾳ.
Pss 9:16	καὶ νῦν σὺ ὁ θεός, καὶ ἡμεῖς λαός σου ὃν ἠγάπησας· ἴδε καὶ οἰκτείρησον, ὁ θεὸς Ἰσραήλ, ὅτι σοί ἐσμεν· καὶ μὴ ἀποστήσῃς ἔλεός σου ἀφ᾽ ἡμῶν, ἵνα μὴ ἐπιθῶνται ἡμῖν.
Pss 9:17	ὅτι σὺ ᾑρετίσω τὸ σπέρμα Ἀβραὰμ παρὰ πάντα τὰ ἔθνη,
Pss 9:18	καὶ ἔθου τὸ ὄνομά σου ἐφ᾽ ἡμᾶς, Κύριε· καὶ οὐ καταπαύσεις τὸν αἰῶνα.
Pss 9:19	ἐν διαθήκῃ διέθου τοῖς πατράσιν ἡμῶν περὶ ἡμῶν, καὶ ἡμεῖς ἐλπιοῦμεν ἐπὶ σὲ ἐν ἐπιστροφῇ ψυχῆς ἡμῶν.
Pss 9:20	τοῦ κυρίου ἐλεημοσύνη ἡ ἐπ᾽ οἶκον Ἰσραὴλ εἰς τὸν αἰῶνα καὶ ἔτι.
Pss 10:1	Ἐν ὕμνοις τῷ Σαλωμών. Μακάριος ἀνὴρ οὗ ὁ κύριος ἐμνήσθη ἐν ἐλεγμῷ, καὶ ἐκυκλώθη ἀπὸ ὁδοῦ πονηρᾶς ἐν μάστιγι, καθαρισθῆναι ἀπὸ ἁμαρτίας, τοῦ μὴ πληθῦναι.
Pss 10:2	ὁ ἑτοιμάζων νῶτον εἰς μάστιγας, καὶ καθαρισθήσεται· χρηστὸς γὰρ ὁ κύριος τοῖς ὑπομένουσιν παιδείαν.
Pss 10:3	ὀρθώσει γὰρ ὁδοὺς δικαίων, καὶ οὐ διαπρέψει ἐν παιδείᾳ.
Pss 10:4	καὶ τὸ ἔλεος Κυρίου ἐπὶ τοὺς ἀγαπῶντας αὐτὸν ἐν ἀληθείᾳ, καὶ μνήσεται Κύριος τῶν δούλων αὐτοῦ ἐν ἐλέει·
Pss 10:5	ἡ γὰρ μαρτυρία ἐν νόμῳ διαθήκης αἰωνίου, ἡ μαρτυρία Κυρίου ἐπὶ ὁδοὺς ἀνθρώπων ἐν ἐπισκοπῇ.
Pss 10:6	δίκαιος καὶ ὅσιος Κύριος ἡμῶν κρίμασιν αὐτοῦ εἰς τὸν αἰῶνα, καὶ Ἰσραὴλ αἰνέσει τῷ ὀνόματι Κυρίου ἐν εὐφροσύνῃ.
Pss 10:7	καὶ ὅσιοι ἐξομολογήσονται ἐν ἐκκλησίᾳ λαοῦ, καὶ πτωχοὺς ἐλεήσει ὁ θεὸς ἐν εὐφροσύνῃ Ἰσραήλ.
Pss 10:8	ὅτι χρηστὸς καὶ ἐλεήμων ὁ θεὸς εἰς τὸν αἰῶνα, καὶ συναγωγαὶ Ἰσραὴλ δοξάσουσιν τὸ ὄνομα Κυρίου.
Pss 10:9	τοῦ κυρίου ἡ σωτηρία ἐπὶ οἶκον Ἰσραὴλ εἰς σωφροσύνην αἰώνιον.
Pss 11:1	Τῷ Σαλωμών· εἰς προσδοκίαν. Σαλπίσατε ἐν Σιὼν ἐν σάλπιγγι σημασίας ἁγίων,
Pss 11:2	κηρύξατε ἐν Ἰερουσαλὴμ φωνὴν εὐαγγελιζομένου· ὅτι ἠλέησεν ὁ θεὸς Ἰσραὴλ ἐν τῇ ἐπισκοπῇ αὐτῶν.
Pss 11:3	στῆθι, Ἰερουσαλήμ, ἐφ᾽ ὑψηλοῦ, καὶ ἴδε τὰ τέκνα σου ἀπὸ ἀνατολῶν καὶ δυσμῶν συνηγμένα εἰς ἅπαξ ἀπὸ Κυρίου.
Pss 11:4	ἀπὸ Βορρᾶ ἔρχονται τῇ εὐφροσύνῃ τοῦ θεοῦ αὐτῶν· ἐκ νήσων μακρόθεν συνήγαγεν αὐτοὺς ὁ θεός.
Pss 11:5	ὄρη ὑψηλὰ ἐταπείνωσεν εἰς ὁμαλισμὸν αὐτοῖς·
Pss 11:6	οἱ βουνοὶ ἐφύγοσαν ἀπὸ εἰσόδου αὐτῶν, οἱ δρυμοὶ ἐσκίασαν αὐτοῖς ἐν τῇ παρόδῳ αὐτῶν.
Pss 11:7	πᾶν ξύλον εὐωδίας ἀνέτειλεν αὐτοῖς ὁ θεός, ἵνα παρέλθῃ Ἰσραὴλ ἐν ἐπισκοπῇ δόξης θεοῦ αὐτῶν,
Pss 11:8	ἔνδυσαι, Ἰερουσαλήμ, τὰ ἱμάτια τῆς δόξης σου, ἑτοίμασον τὴν στολὴν τοῦ ἁγιάσματός σου· ὅτι ὁ θεὸς ἐλάλησεν ἀγαθὰ Ἰσραὴλ εἰς τὸν αἰῶνα καὶ ἔτι.
Pss 11:9	ποιήσαι Κύριος ἃ ἐλάλησεν ἐπὶ Ἰσραὴλ καὶ Ἰερουσαλήμ· ἀναστήσαι Κύριος τὸν Ἰσραὴλ ἐν ὀνόματι δόξης αὐτοῦ. τοῦ κυρίου τὸ ἔλεος ἐπὶ τὸν Ἰσραὴλ εἰς τὸν αἰῶνα καὶ ἔτι.
Pss 12:1	Τῷ Σαλωμών· ἐν γλώσσῃ παρανόμων. Κύριε, ῥῦσαι τὴν ψυχήν μου ἀπὸ ἀνδρὸς παρανόμου καὶ πονηροῦ, ἀπὸ γλώσσης παρανόμου καὶ ψιθυροῦ καὶ λαλούσης ψευδῆ καὶ δόλια·
Pss 12:2	ἐν ποικιλίᾳ στροφῆς οἱ λόγοι τῆς γλώσσης ἀνδρὸς πονηροῦ. ὥσπερ ἐν λαῷ πῦρ ἀνάπτον καλλονὴν αὐτοῦ
Pss 12:3	ἡ παροικία αὐτοῦ, ἐμπλῆσαι οἴκους ἐν γλώσσῃ ψεύδει, ἐκκόψαι δένδρα εὐφροσύνης φλογιζούσης παρανόμους,
Pss 12:4	συνχέαι οἴκους παρανόμους ἐν πολέμῳ χείλεσι ψιθυροῖς. μακρύναι ὁ θεὸς ἀπὸ ἀκάκων χείλη παρανόμων ἐν ἀπορίᾳ, καὶ σκορπισθείησαν ὀστᾶ ψιθύρων ἀπὸ φοβουμένων Κύριον
Pss 12:5	ἐν πυρὶ φλογὸς γλῶσσα ψιθυρὸς ἀπόλοιτο ἀπὸ ὁσίων.
Pss 12:6	φυλάξαι Κύριος ψυχὴν ἡσύχιον μισοῦσαν ἀδίκους, καὶ κατευθύναι Κύριος ἄνδρα ποιοῦντα εἰρήνην ἐν οἴκῳ.
Pss 12:7	τοῦ κυρίου ἡ σωτηρία ἐπὶ Ἰσραὴλ παῖδα αὐτοῦ εἰς τὸν αἰῶνα,
Pss 12:8	καὶ ἀπόλοιντο οἱ ἁμαρτωλοὶ ἀπὸ προσώπου Κυρίου ἅπαξ, καὶ ὅσιοι Κυρίου κληρονομήσαισαν ἐπαγγελίας.
Pss 13:1	Τῷ Σαλωμὼν ψαλμός· παράκλησις τῶν δικαίων. Δεξιὰ Κυρίου ἐσκέπασέν με, δεξιὰ Κυρίου ἐφείσατο ἡμῶν.
Pss 13:2	ὁ βραχίων Κυρίου ἔσωσεν ἡμᾶς ἀπὸ ῥομφαίας διαπορευομένης, ἀπὸ λιμοῦ καὶ θανάτου ἁμαρτωλῶν.
Pss 13:3	θηρία ἐπεδράμοσαν αὐτοῖς πονηρά· ἐν τοῖς ὀδοῦσιν αὐτῶν ἐτίλλοσαν σάρκας αὐτῶν, καὶ ἐν ταῖς μύλαις ἔθλων ὀστᾶ αὐτῶν· καὶ ἐκ τούτων ἁπάντων ἐρρύσατο ἡμᾶς Κύριος.
Pss 13:4	ἐταράχθη ὁ ἀσεβὴς διὰ παραπτώματα αὐτοῦ, μή ποτε συμπαραληφθῇ μετὰ τῶν ἁμαρτωλῶν.
Pss 13:5	ὅτι δεινὴ ἡ καταστροφὴ τοῦ ἁμαρτωλοῦ, καὶ οὐχ ἅψεται δικαίου οὐδὲν ἐκ πάντων τούτων.
Pss 13:6	ὅτι οὐχ ὁμοία ἡ παιδεία τῶν δικαίων ἐν ἀγνοίᾳ, καὶ ἡ καταστροφὴ τοῦ ἁμαρτωλοῦ·
Pss 13:7	ἐν περιστολῇ παιδεύεται δίκαιος, ἵνα μὴ ἐπιχαρῇ ὁ ἁμαρτωλὸς τῷ δικαίῳ.
Pss 13:8	ὅτι νουθετήσει δίκαιον ὡς υἱὸν ἀγαπήσεως, καὶ ἡ παιδεία αὐτοῦ ὡς πρωτοτόκου.
Pss 13:9	ὅτι φείσεται Κύριος τῶν ὁσίων αὐτοῦ, καὶ τὰ παραπτώματα αὐτῶν ἐξαλείψει ἐν παιδείᾳ. ἡ γὰρ ζωὴ τῶν δικαίων εἰς τὸν αἰῶνα·
Pss 13:10	ἁμαρτωλοὶ δὲ ἀρθήσονται εἰς ἀπώλειαν, καὶ οὐχ εὑρεθήσεται μνημόσυνον αὐτῶν ἔτι.
Pss 13:11	ἐπὶ δὲ τοὺς ὁσίους τὸ ἔλεος Κυρίου, καὶ ἐπὶ τοὺς φοβουμένους τὸ ἔλεος αὐτοῦ.
Pss 14:1	Ὕμνος τῷ Σαλωμών. Πιστὸς Κύριος τοῖς ἀγαπῶσιν αὐτὸν ἐν ἀληθείᾳ, τοῖς ὑπομένουσιν παιδείαν αὐτοῦ, τοῖς πορευομένοις ἐν δικαιοσύνῃ προσταγμάτων αὐτοῦ, ἐν νόμῳ ᾧ ἐνετείλατο ἡμῖν εἰς ζωὴν ἡμῶν.
Pss 14:2	ὅσιοι Κυρίου ζήσονται ἐν αὐτῷ εἰς τὸν αἰῶνα· ὁ παράδεισος τοῦ κυρίου, τὰ ξύλα τῆς ζωῆς ὅσιοι αὐτοῦ.
Pss 14:3	ἡ φυτεία αὐτῶν ἐρριζωμένη εἰς τὸν αἰῶνα· οὐκ ἐκτιλήσονται πάσας τὰς ἡμέρας τοῦ οὐρανοῦ, ὅτι ἡ μερὶς καὶ κληρονομία τοῦ θεοῦ ἐστιν Ἰσραήλ.
Pss 14:4	καὶ οὐχ οὕτως οἱ ἁμαρτωλοὶ καὶ παράνομοι, οἳ ἠγάπησαν ἡμέραν ἐν μετοχῇ ἁμαρτίας αὐτῶν· ἐν μικρότητι σαπρίας ἡ ἐπιθυμία αὐτῶν,
Pss 14:5	καὶ οὐκ ἐμνήσθησαν τοῦ θεοῦ. ὅτι ὁδοὶ ἀνθρώπων γνωσταὶ ἐνώπιον αὐτοῦ διὰ παντός, καὶ ταμεῖα καρδίας ἐπίσταται πρὸ τοῦ γενέσθαι.
Pss 14:6	διὰ τοῦτο ἡ κληρονομία αὐτῶν ᾅδης καὶ σκότος καὶ ἀπώλεια, καὶ οὐχ εὑρεθήσονται ἐν ἡμέρᾳ ἐλέους δικαίων. οἱ δὲ ὅσιοι Κυρίου κληρονομήσουσιν ζωὴν ἐν εὐφροσύνῃ.
Pss 15:1	Ψαλμὸς τῷ Σαλωμὼν μετὰ ᾠδῆς. Ἐν τῷ θλίβεσθαί με ἐπεκαλεσάμην τὸ ὄνομα Κυρίου, εἰς βοήθειαν ἤλπισα τοῦ θεοῦ Ἰακώβ, καὶ ἐσώθην·
Pss 15:2	ὅτι ἐλπὶς καὶ καταφυγὴ τῶν πτωχῶν σύ, ὁ θεός.
Pss 15:3	τίς γὰρ ἰσχύει, ὁ θεός, εἰ μὴ ἐξομολογήσασθαί σοι ἐν ἀληθείᾳ;
Pss 15:4	καὶ τί δυνατὸς ἄνθρωπος, εἰ μὴ ἐξομολογήσασθαι τῷ ὀνόματί σου;
Pss 15:5	ψαλμὸν καινὸν μετὰ ᾠδῆς ἐν εὐφροσύνῃ καρδίας, καρπὸν χειλέων ἐν ὀργάνῳ ἡρμοσμένῳ γλώσσης, ἀπαρχὴν χειλέων ἀπὸ καρδίας ὁσίας καὶ δικαίας·
Pss 15:6	ὁ ποιῶν ταῦτα οὐ σαλευθήσεται εἰς τὸν αἰῶνα ἀπὸ κακοῦ, φλὸξ πυρὸς καὶ ὀργὴ ἀδίκων οὐχ ἅψεται αὐτοῦ·
Pss 15:7	ὅταν ἐξέλθῃ ἐφ᾽ ἁμαρτωλοὺς ἀπὸ προσώπου Κυρίου, ὀλεθρεῦσαι πᾶσαν ὑπόστασιν ἁμαρτωλῶν.
Pss 15:8	ὅτι τὸ σημεῖον τοῦ θεοῦ ἐπὶ δικαίους εἰς σωτηρίαν· λιμὸς καὶ ῥομφαία καὶ θάνατος ἀπὸ δικαίων μακράν.
Pss 15:9	φεύξονται γὰρ ὡς διωκόμενοι πολέμου ἀπὸ ὁσίων, καταδιώξονται δὲ ἁμαρτωλοὺς καὶ καταλήψονται· καὶ οὐκ ἐκφεύξονται οἱ ποιοῦντες ἀνομίαν τὸ κρίμα Κυρίου, ὡς ὑπὸ πολεμίων ἐμπείρων καταλημφθήσονται.
Pss 15:10	τὸ γὰρ σημεῖον τῆς ἀπωλείας ἐπὶ τοῦ μετώπου αὐτῶν,
Pss 15:11	καὶ ἡ κληρονομία τῶν ἁμαρτωλῶν ἀπώλεια καὶ σκότος, καὶ ἀνομίαι αὐτῶν διώξονται αὐτοὺς ἕως ᾅδου κάτω.
Pss 15:12	ἡ κληρονομία αὐτῶν οὐχ εὑρεθήσεται τοῖς τέκνοις αὐτῶν,
Pss 15:13	αἱ γὰρ ἁμαρτίαι ἐξερημώσουσιν οἴκους ἁμαρτωλῶν· καὶ ἀπολοῦνται ἁμαρτωλοὶ ἐν ἡμέρᾳ κρίσεως Κυρίου εἰς τὸν αἰῶνα,
Pss 15:14	ὅταν ἐπισκέπτηται ὁ θεὸς τὴν γῆν ἐν κρίματι αὐτοῦ.
Pss 15:15	οἱ δὲ φοβούμενοι τὸν κύριον ἐλεηθήσονται ἐν αὐτῇ, καὶ ζήσονται ἐν τῇ ἐλεημοσύνῃ τοῦ θεοῦ αὐτῶν· καὶ ἁμαρτωλοὶ ἀπολοῦνται εἰς τὸν αἰῶνα χρόνον.
Pss 16:1	Ὕμνος τῷ Σαλωμών· εἰς ἀντίληψιν ὁσίοις. Ἐν τῷ νυστάξαι ψυχήν μου ἀπὸ Κυρίου, παρὰ μικρὸν ὠλίσθησα ἐν καταφορᾷ ὕπνου.
Pss 16:2	τῷ μακρὰν ἀπὸ θεοῦ παρ᾽ ὀλίγον ἐξεχύθη ἡ ψυχή μου εἰς θάνατον, σύνεγγυς πυλῶν ᾅδου μετὰ ἁμαρτωλοῦ·
Pss 16:3	ἐν τῷ διενεχθῆναι ψυχήν μου ἀπὸ Κυρίου θεοῦ Ἰσραήλ, εἰ μὴ ὁ κύριος ἀντελάβετό μου τῷ ἐλέει αὐτοῦ εἰς τὸν αἰῶνα.
Pss 16:4	ἔνυξέν με ὡς κέντρον ἵππου ἐπὶ τὴν γρηγόρησιν αὐτοῦ, ὁ σωτὴρ καὶ ἀντιλήπτωρ μου ἐν παντὶ καιρῷ ἔσωσέν με.
Pss 16:5	ἐξομολογήσομαί σοι, ὁ θεός, ὅτι ἀντελάβου μου εἰς σωτηρίαν, καὶ οὐκ ἐλογίσω με μετὰ τῶν ἁμαρτωλῶν εἰς ἀπώλειαν.
Pss 16:6	μὴ ἀποστήσῃς τὸ ἔλεός σου ἀπ᾽ ἐμοῦ, ὁ θεός, μηδὲ τὴν μνήμην περὶ σοῦ ἀπὸ καρδίας ἕως θανάτου.
Pss 16:7	ἐπικράτησόν μου, ὁ θεός, ἀπὸ ἁμαρτίας πονηρᾶς καὶ ἀπὸ πάσης γυναικὸς πονηρᾶς σκανδαλιζούσης ἄφρονα.
Pss 16:8	καὶ μὴ ἀπατησάτω με κάλλος γυναικὸς παρανομούσης, καὶ παντὸς ὑποκειμένου ⸆ ἀπὸ ἁμαρτίας ἀνωφελοῦς.
Pss 16:9	τὰ ἔργα τῶν χειρῶν μου κατεύθυνον ἐν τόπῳ σου, καὶ τὰ διαβήματά μου ἐν τῇ μνήμῃ σου διαφύλαξον.
Pss 16:10	τὴν γλῶσσάν μου καὶ τὰ χείλη μου ἐν λόγοις ἀληθείας περίστειλον, ὀργὴν καὶ θυμὸν ἄλογον μακρὰν ποίησον ἀπ᾽ ἐμοῦ.
Pss 16:11	γογγυσμὸν καὶ ὀλιγοψυχίαν ἐν θλίψει μάκρυνον ἀπ᾽ ἐμοῦ, ἐὰν ἁμαρτήσω ἐν τῷ σε παιδεύειν εἰς ἐπιστροφήν.
Pss 16:12	εὐδοκίᾳ δὲ μετὰ ἱλαρότητος στήρισον τὴν ψυχήν μου· ἐν τῷ ἐνισχῦσαί σε τὴν ψυχήν μου ἀρκέσει μοι τὸ δοθέν.
Pss 16:13	ὅτι ἐὰν μὴ σὺ ἐνισχύσῃς, τίς ὑφέξεται παιδείαν ἐν πενίᾳ,
Pss 16:14	ἐν τῷ ἐλέγχεσθαι ψυχὴν ἐν χειρὶ σαπρίας αὐτοῦ; ἡ δοκιμασία σου ἐν σαρκὶ αὐτοῦ καὶ ἐν θλίψει πενίας·
Pss 16:15	ἐν τῷ ὑπομεῖναι δίκαιον ἐν τούτοις ἐλεηθήσεται ὑπὸ Κυρίου.
Pss 17:1	Ψαλμὸς τῷ Σαλωμὼν μετὰ ᾠδῆς· τῷ βασιλεῖ. Κύριε, σὺ βασιλεὺς ἡμῶν εἰς τὸν αἰῶνα καὶ ἔτι· ὅτι ἐν σοί, ὁ θεὸς ἡμῶν, καυχήσεται ἡ ψυχὴ ἡμῶν.
Pss 17:2	καὶ τίς ὁ χρόνος ζωῆς ἀνθρώπου ἐπὶ τῆς γῆς; κατὰ τὸν χρόνον αὐτοῦ καὶ ἡ ἐλπὶς αὐτοῦ ἐπ᾽ αὐτόν.
Pss 17:3	ἡμεῖς δὲ ἐλπιοῦμεν ἐπὶ τὸν θεὸν σωτῆρα ἡμῶν, ὅτι τὸ κράτος τοῦ θεοῦ ἡμῶν εἰς τὸν αἰῶνα μετ᾽ ἐλέους,
Pss 17:4	καὶ ἡ βασιλεία τοῦ θεοῦ ἡμῶν εἰς τὸν αἰῶνα ἐπὶ τὰ ἔθνη.
Pss 17:5	σύ, Κύριε, ᾑρετίσω τὸν Δαυὶδ βασιλέα ἐπὶ Ἰσραήλ, καὶ σὺ ὤμοσας αὐτῷ περὶ τοῦ σπέρματος εἰς τὸν αἰῶνα, τοῦ μὴ ἐκλείπειν ἀπέναντί σου βασίλειον αὐτοῦ.
Pss 17:6	καὶ ἐν ταῖς ἁμαρτίαις ἡμῶν ἐπανέστησαν ἡμῖν ἁμαρτωλοί, ἐπέθεντο ἡμῖν καὶ ἐξώσαντο ἡμᾶς· οἷς οὐκ ἐπηγγείλω, μετὰ βίας ἀφείλαντο,
Pss 17:7	καὶ οὐκ ἐδόξασαν τὸ ὄνομά σου τὸ ἔντιμον· ἐν δόξῃ ἔθεντο βασίλειον ἀντὶ ὕψους αὐτῶν,
Pss 17:8	ἠρήμωσαν τὸν θρόνον Δαυὶδ ἐν ὑπερηφανίᾳ ἀλλάγματος. καὶ σύ, ὁ θεός, καταβαλεῖς αὐτούς, καὶ ἀρεῖς σπέρμα αὐτῶν ἀπὸ τῆς γῆς,
Pss 17:9	ἐν τῷ ἐπαναστῆναι αὐτοῖς ἄνθρωπον ἀλλότριον γένους ἡμῶν.
Pss 17:10	κατὰ τὰ ἁμαρτήματα αὐτῶν ἀποδώσεις αὐτοῖς, ὁ θεός, εὑρεθῆναι αὐτοῖς κατὰ τὰ ἔργα αὐτῶν.
Pss 17:11	οὐκ ἐλεήσει αὐτοὺς ὁ θεός, ἐξερεύνησεν τὸ σπέρμα αὐτῶν καὶ οὐκ ἀφῆκεν αὐτῶν ἕνα·
Pss 17:12	πιστὸς ὁ κύριος ἐν πᾶσι τοῖς κρίμασιν αὐτοῦ οἷς ποιεῖ ἐπὶ τὴν γῆν.
Pss 17:13	ἠρήμωσεν ὁ ἄνομος ἐπὶ τὴν γῆν ἡμῶν ἀπὸ ἐνοικούντων αὐτήν· ἠφάνισαν νέον καὶ πρεσβύτην καὶ τέκνα αὐτῶν ἅμα.
